Dot Point Measurements

Generated: Thursday 19 January 2023 14:29:18

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Frame info 1	Frame info 2	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
15.jpg	      0		921	85																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			94.0
15.jpg	      0		849	1748																			Unknown			Open					27.3
15.jpg	      0		752	1406																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			40.1
15.jpg	      0		961	1454																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			31.1
15.jpg	      0		710	2545																			Open Water			Open					44.6
15.jpg	      0		994	3333																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			71.8
15.jpg	      0		948	2411																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			31.6
15.jpg	      0		947	3330																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			72.4
15.jpg	      0		859	2114																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			26.8
15.jpg	      0		915	3485																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			80.2
15.jpg	      0		818	3708																			Unknown			Open					92.1
15.jpg	      0		1070	3126																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			61.0
15.jpg	      0		918	2869																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			51.6
15.jpg	      0		982	3756																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			92.3
15.jpg	      0		763	1980																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			30.1
15.jpg	      0		1063	2954																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			52.9
15.jpg	      0		810	3507																			Open Water			Open					82.8
15.jpg	      0		887	2185																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			27.0
15.jpg	      0		807	2380																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			35.6
15.jpg	      0		777	3729																			Unknown			Open					93.7
15.jpg	      0		754	2775																			Open Water			Open					51.7
15.jpg	      0		961	3462																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			78.4
15.jpg	      0		999	3420																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			76.0
15.jpg	      0		948	2527																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			36.2
15.jpg	      0		2086	1684																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			37.5
15.jpg	      0		2013	631																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			71.8
15.jpg	      0		1996	735																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			66.8
15.jpg	      0		1989	1677																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			33.1
15.jpg	      0		1676	1189																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			39.7
15.jpg	      0		1977	111																			Invertebrate Complex	Complex 1		Open					94.9
15.jpg	      0		1935	1644																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			31.4
15.jpg	      0		1742	1837																			Unknown			Open					19.0
15.jpg	      0		2043	1067																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			54.2
15.jpg	      0		1808	35																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			96.3
15.jpg	      0		2009	656																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			70.5
15.jpg	      0		1956	78																			Invertebrate Complex	Complex 1		Open					96.1
15.jpg	      0		2139	1884																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			38.1
15.jpg	      0		1737	434																			Octocoral/Black	Whip		Open		11168917			76.3
15.jpg	      0		1861	281																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			85.2
15.jpg	      0		1871	686																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			66.4
15.jpg	      0		1667	512																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			71.7
15.jpg	      0		1900	1207																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			44.4
15.jpg	      0		2051	415																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			82.2
15.jpg	      0		2123	288																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			89.4
15.jpg	      0		1826	2879																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			52.1
15.jpg	      0		1760	3521																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			81.1
15.jpg	      0		1825	3541																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			82.8
15.jpg	      0		2010	3360																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			77.5
15.jpg	      0		2102	3814																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			100.0
15.jpg	      0		1833	3506																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			81.3
15.jpg	      0		2071	2077																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			35.5
15.jpg	      0		2142	3169																			Octocoral/Black	Whip		Open		11168917			72.2
15.jpg	      0		1623	2325																			Open Water			Open					23.2
15.jpg	      0		2128	2298																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			41.7
15.jpg	      0		1675	2090																			Open Water			Open					17.1
15.jpg	      0		1701	2614																			Open Water			Open					37.6
15.jpg	      0		1971	2156																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			31.8
15.jpg	      0		1792	3499																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			80.4
15.jpg	      0		1736	2663																			Open Water			Open					40.5
15.jpg	      0		1780	1924																			Unknown			Open					20.3
15.jpg	      0		2076	2915																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			60.0
15.jpg	      0		1698	2691																			Open Water			Open					41.0
15.jpg	      0		1670	2074																			Open Water			Open					16.5
15.jpg	      0		2015	2171																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			34.1
18.jpg	      0		871	840																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			57.7
18.jpg	      0		563	340																			Open Water			Open					86.4
18.jpg	      0		1062	1508																			Invertebrate Complex	Complex 1		Open					24.3
18.jpg	      0		546	786																			Open Water			Open					68.0
18.jpg	      0		698	492																			Open Water			Open					76.9
18.jpg	      0		906	1176																			Octocoral/Black	Whip		Open		11168917			42.2
18.jpg	      0		751	1876																			Open Water			Open					29.3
18.jpg	      0		592	633																			Open Water			Open					73.1
18.jpg	      0		963	356																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			78.9
18.jpg	      0		851	1552																			Unknown			Open					30.1
18.jpg	      0		779	677																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			66.9
18.jpg	      0		758	880																			Unknown			Open					58.5
18.jpg	      0		1014	1029																			Invertebrate Complex	Complex 1		Open					46.4
18.jpg	      0		1018	421																			Octocoral/Black	Whip		Open		11168917			75.2
18.jpg	      0		797	1863																			Open Water			Open					27.0
18.jpg	      0		941	252																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			84.1
18.jpg	      0		835	831																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			58.8
18.jpg	      0		871	1694																			Unknown			Open					25.7
18.jpg	      0		1031	795																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			57.1
18.jpg	      0		944	1181																			Octocoral/Black	Whip		Open		11168917			41.1
18.jpg	      0		624	2202																			Open Water			Open					38.2
18.jpg	      0		885	3208																			Invertebrate Complex	Complex 1		Open					67.6
18.jpg	      0		667	2371																			Open Water			Open					40.2
18.jpg	      0		626	2979																			Unknown			Open					63.2
18.jpg	      0		1057	3116																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			60.9
18.jpg	      0		816	2869																			Sponges	Hollow forms		Open		10000909			53.7
18.jpg	      0		776	2588																			Sponges	Massive forms		Open		10000903			43.4
18.jpg	      0		919	2108																			Unknown			Open					23.0
18.jpg	      0		823	2898																			Sponges	Hollow forms		Open		10000909			54.8
18.jpg	      0		640	3336																			Open Water			Open					78.1
18.jpg	      0		707	2895																			Unknown			Open					57.6
18.jpg	      0		648	3522																			Octocoral/Black	Whip		Open		11168917			86.3
18.jpg	      0		852	3033																			Sponges	Hollow forms		Open		10000909			60.2
18.jpg	      0		796	3828																			Unknown			Open					98.0
18.jpg	      0		554	2784																			Open Water			Open					57.8
18.jpg	      0		571	2120																			Open Water			Open					39.4
18.jpg	      0		667	2618																			Open Water			Open					48.1
18.jpg	      0		967	3589																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			84.5
18.jpg	      0		675	2469																			Open Water			Open					42.8
18.jpg	      0		723	3618																			Unknown			Open					89.3
18.jpg	      0		2014	1057																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			53.5
18.jpg	      0		1649	1300																			Unknown			Open					33.7
18.jpg	      0		1874	1401																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			36.3
18.jpg	      0		2030	1606																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			37.0
18.jpg	      0		1812	49																			Sponges	Massive forms		Open		10000903			94.6
18.jpg	      0		2013	1428																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			40.7
18.jpg	      0		1869	1810																			Unknown			Open					26.3
18.jpg	      0		2047	1711																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			36.0
18.jpg	      0		1858	1026																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			50.5
18.jpg	      0		1637	709																			Octocoral/Black	Branching (3D)		Open		11168902			61.0
18.jpg	      0		2075	17																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			100.0
18.jpg	      0		2101	1025																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			57.4
18.jpg	      0		1902	1849																			Unknown			Open					27.6
18.jpg	      0		1727	732																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			61.1
18.jpg	      0		2057	63																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			97.6
18.jpg	      0		2094	1289																			Octocoral/Black	Branching (3D)		Open		11168902			48.0
18.jpg	      0		1942	478																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			76.5
18.jpg	      0		2123	626																			Invertebrate Complex	Complex 1		Open					74.1
18.jpg	      0		2137	1651																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			41.1
18.jpg	      0		1846	257																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			85.2
18.jpg	      0		1935	2715																			Octocoral/Black	Fan (2D)		Open		11168912			49.0
18.jpg	      0		2147	3550																			Octocoral/Black	Fan (2D)		Open		11168912			89.7
18.jpg	      0		1881	2941																			Octocoral/Black	Fan (2D)		Open		11168912			57.0
18.jpg	      0		1842	3782																			Octocoral/Black	Fan (2D)		Open		11168912			95.2
18.jpg	      0		2060	2009																			Octocoral/Black	Whip		Open		11168917			35.6
18.jpg	      0		1738	2585																			Octocoral/Black	Whip		Open		11168917			38.3
18.jpg	      0		1829	2419																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			34.5
18.jpg	      0		1919	2886																			Octocoral/Black	Fan (2D)		Open		11168912			55.6
18.jpg	      0		1702	3814																			Octocoral/Black	Fan (2D)		Open		11168912			95.2
18.jpg	      0		1786	2023																			Unknown			Open					22.4
18.jpg	      0		1826	3290																			Octocoral/Black	Fan (2D)		Open		11168912			71.8
18.jpg	      0		1685	3805																			Octocoral/Black	Fan (2D)		Open		11168912			94.6
18.jpg	      0		1650	2069																			Octocoral/Black	Whip		Open		11168917			16.9
18.jpg	      0		1845	2249																			Invertebrate Complex	Complex 1		Open					29.6
18.jpg	      0		1888	2181																			Sponges	Hollow forms		Open		10000909			29.8
18.jpg	      0		1896	3198																			Octocoral/Black	Fan (2D)		Open		11168912			68.8
18.jpg	      0		1890	1980																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			27.0
18.jpg	      0		1678	3655																			Octocoral/Black	Fan (2D)		Open		11168912			87.2
18.jpg	      0		1644	2166																			Unknown			Open					19.3
18.jpg	      0		2093	2347																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			42.6
19.jpg	      0		808	1214																			Unknown			Open					42.3
19.jpg	      0		862	1483																			Unknown			Open					31.2
19.jpg	      0		991	1751																			Unknown			Open					19.4
19.jpg	      0		764	517																			Sponges	Massive forms		Open		10000903			72.9
19.jpg	      0		990	1850																			Unknown			Open					18.6
19.jpg	      0		853	1472																			Unknown			Open					31.9
19.jpg	      0		954	188																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			85.3
19.jpg	      0		934	632																			Octocoral/Black	Whip		Open		11168917			64.5
19.jpg	      0		1014	761																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			57.2
19.jpg	      0		767	476																			Sponges	Massive forms		Open		10000903			74.7
19.jpg	      0		806	740																			Unknown			Open					62.0
19.jpg	      0		777	606																			Unknown			Open					68.6
19.jpg	      0		579	1398																			Open Water			Open					45.2
19.jpg	      0		768	621																			Unknown			Open					68.1
19.jpg	      0		580	1874																			Open Water			Open					38.9
19.jpg	      0		1057	141																			Invertebrate Complex	Complex 1		Open					86.5
19.jpg	      0		572	1741																			Open Water			Open					39.7
19.jpg	      0		969	1298																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			34.1
19.jpg	      0		1054	931																			Invertebrate Complex	Complex 1		Open					48.6
